JobID,Href,Title
887143,/887143/asistente-de-ventas.aspx,ASISTENTE COMERCIAL
887143,/887143/asistente-de-ventas.aspx,Ver oferta
887288,/887288/pastelero-repostero.aspx,DECORADOR DE PASTELERÍA (SAN SALVADOR)
887288,/887288/pastelero-repostero.aspx,Ver oferta
887287,/887287/vendedor-rutero.aspx,MOTORISTA/PERIFONISTA ZONA ALTAVISTA
887287,/887287/vendedor-rutero.aspx,Ver oferta
887292,/887292/reclutador.aspx,ANALISTA DE RECLUTAMIENTO Y SELECCION
887292,/887292/reclutador.aspx,Ver oferta
887290,/887290/auxiliar-contable.aspx,ASISTENTE DE AUDITORIA FINANCIERA
887290,/887290/auxiliar-contable.aspx,Ver oferta
887286,/887286/display.aspx,DECODISPLAY ZONA DE AGUILARES Y SANTA TECLA
887286,/887286/display.aspx,Ver oferta
887289,/887289/asistente-contable.aspx,ASISTENTE DE AUDITORIA FISCAL
887289,/887289/asistente-contable.aspx,Ver oferta
885725,/885725/ingeniero-en-sistemas.aspx,Desarrollador FullStack
885725,/885725/ingeniero-en-sistemas.aspx,Ver oferta
887285,/887285/ejecutivo-de-ventas.aspx,PREVENTAS CON MOTOCICLETA PROPIA SAN SALVADOR Y LA LIBERTAD
887285,/887285/ejecutivo-de-ventas.aspx,Ver oferta
887247,/887247/administrador-de-base-de-datos.aspx,Administrador de Base de Datos y Middleware
887247,/887247/administrador-de-base-de-datos.aspx,Ver oferta
887280,/887280/ejecutivo-de-ventas.aspx,Ejecutivo de Ventas (Comercialización de Servicios)
887280,/887280/ejecutivo-de-ventas.aspx,Ver oferta
887264,/887264/auxiliar-de-archivo.aspx,Auxiliar de Archivo (Temporal)
887264,/887264/auxiliar-de-archivo.aspx,Ver oferta
883143,/883143/analista-programador.aspx,Quality Assurance Tester
883143,/883143/analista-programador.aspx,Ver oferta
887273,/887273/subgerente-de-restaurante.aspx,SUBGERENTE DE RESTAURANTE
887273,/887273/subgerente-de-restaurante.aspx,Ver oferta
887269,/887269/auxiliar-de-bodega.aspx,Auxiliar de Bodega  (Area la libertad)
887269,/887269/auxiliar-de-bodega.aspx,Ver oferta
887270,/887270/otros-empleos.aspx,ASISTENTE DE PROCESAMIENTO DE ORDENES
887270,/887270/otros-empleos.aspx,Ver oferta
887121,/887121/analista-programador.aspx,ANALISTA PROGRAMADOR
887121,/887121/analista-programador.aspx,Ver oferta
887260,/887260/asistente-administrativo.aspx,Coordinador Administrativo Santa Ana
887260,/887260/asistente-administrativo.aspx,Ver oferta
880225,/880225/ejecutivo-de-ventas.aspx,EJECUTIVO DE VENTAS
880225,/880225/ejecutivo-de-ventas.aspx,Ver oferta
887257,/887257/auxiliar-de-bodega.aspx,AUXILIAR DE BODEGA LA GRAN VIA
887257,/887257/auxiliar-de-bodega.aspx,Ver oferta
887258,/887258/otros-empleos.aspx,Personal de Limpieza San Salvador
887258,/887258/otros-empleos.aspx,Ver oferta
887234,/887234/auditor-interno.aspx,AUDITOR DE SISTEMAS JUNIOR
887234,/887234/auditor-interno.aspx,Ver oferta
887254,/887254/mensajero.aspx,MENSAJERO ADMINISTRATIVO
887254,/887254/mensajero.aspx,Ver oferta
887243,/887243/asistente-de-ventas.aspx,ASISTENTE DE VENTAS INSTITUCIONALES Y LICITACIONES
887243,/887243/asistente-de-ventas.aspx,Ver oferta
887252,/887252/vendedor.aspx,REPRESENTANTE DE VENTAS CON LICENCIA LIVIANA
887252,/887252/vendedor.aspx,Ver oferta
887250,/887250/chofer.aspx,Motorista Entregador San Salvador
887250,/887250/chofer.aspx,Ver oferta
879536,/879536/otros-empleos.aspx,Carwash San Salvador
879536,/879536/otros-empleos.aspx,Ver oferta
887230,/887230/auditor-de-sistemas.aspx,AUDITOR DE SISTEMAS SENIOR
887230,/887230/auditor-de-sistemas.aspx,Ver oferta
887246,/887246/chofer.aspx,Auxiliar de entrega San Salvador
887246,/887246/chofer.aspx,Ver oferta
887241,/887241/chofer.aspx,Motorista entregador con licencia pesada San Salvador
887241,/887241/chofer.aspx,Ver oferta
887237,/887237/prevendedor.aspx,VENDEDOR CON LICENCIA DE MOTOCICLETA PARA  ZONA PARACENTRAL
887237,/887237/prevendedor.aspx,Ver oferta
887235,/887235/otros-empleos.aspx,"AYUDANTE DE REPARTO (SAN MARTIN, SOYAPANGO E ILOPANGO)"
887235,/887235/otros-empleos.aspx,Ver oferta
887236,/887236/prevendedor.aspx,REPRESENTANTE DE VENTAS JR. CON LICENCIA DE MOTOCICLETA
887236,/887236/prevendedor.aspx,Ver oferta
887232,/887232/agente-de-servicio.aspx,EJECUTIVO DE SERVICIO AL CLIENTE
887232,/887232/agente-de-servicio.aspx,Ver oferta
887229,/887229/arquitecto-de-software.aspx,Arquitecto de Soluciones
887229,/887229/arquitecto-de-software.aspx,Ver oferta
887337,/887337/ejecutivo-de-ventas.aspx,SE BUSCA URGENTEMENTE ASESOR DE VENTAS SENIOR (BIENES RAICES) SAN MIGUEL
887337,/887337/ejecutivo-de-ventas.aspx,Ver oferta
884307,/884307/ejecutivo-de-ventas.aspx,Asesor de Ventas Canal Mayoreo
884307,/884307/ejecutivo-de-ventas.aspx,Ver oferta
887222,/887222/analista-programador.aspx,Cloud Specialist Presales
887222,/887222/analista-programador.aspx,Ver oferta
887221,/887221/asistente-de-mantenimiento.aspx,Técnico de taller
887221,/887221/asistente-de-mantenimiento.aspx,Ver oferta
887219,/887219/soporte-tecnico.aspx,Soporte Técnico IT
887219,/887219/soporte-tecnico.aspx,Ver oferta
887216,/887216/montacarguista.aspx,Montacargas
887216,/887216/montacarguista.aspx,Ver oferta
887215,/887215/auxiliar-de-bodega.aspx,Auxiliar de Bodega
887215,/887215/auxiliar-de-bodega.aspx,Ver oferta
887107,/887107/auxiliar-de-bodega.aspx,AUXILIAR DE BODEGA (Temporal)
887107,/887107/auxiliar-de-bodega.aspx,Ver oferta
887214,/887214/chofer.aspx,Motorista
887214,/887214/chofer.aspx,Ver oferta
887213,/887213/chofer.aspx,Auxiliar de motorista
887213,/887213/chofer.aspx,Ver oferta
885390,/885390/otros-empleos.aspx,Trial Coordinator
885390,/885390/otros-empleos.aspx,Ver oferta
887210,/887210/ejecutivo-de-ventas.aspx,Vendedores para Departamento Eléctrico Merliot Santa Tecla
887210,/887210/ejecutivo-de-ventas.aspx,Ver oferta
887208,/887208/cocinero.aspx,PUPUSERA (San Salvador Santa Tecla  puerto la libertad )
887208,/887208/cocinero.aspx,Ver oferta
887205,/887205/auxiliar-de-bodega.aspx,AUXILIAR DE BODEGA
887205,/887205/auxiliar-de-bodega.aspx,Ver oferta
887204,/887204/asistente-de-inventarios.aspx,ASISTENTE DE INVENTARIOS
887204,/887204/asistente-de-inventarios.aspx,Ver oferta
887148,/887148/asistente-o-encargado-de-tesoreria.aspx,Auxiliar de Tesoreria
887148,/887148/asistente-o-encargado-de-tesoreria.aspx,Ver oferta
887203,/887203/impulsador-de-ventas.aspx,Impulsadora supermercado Temporal - Lourdes
887203,/887203/impulsador-de-ventas.aspx,Ver oferta
887049,/887049/otros-empleos.aspx,ENCARGADO DE LIMPIEZA  INTERINATO S.S.
887049,/887049/otros-empleos.aspx,Ver oferta
887302,/887302/ejecutivo-de-afiliacion-tarjeta-de-credito.aspx,EJECUTIVO DE TARJETAS DE CREDITO CAJA DE CRÉDITO DE SAN IGNACIO AGENCIA SALVADOR DEL MUNDO
887302,/887302/ejecutivo-de-afiliacion-tarjeta-de-credito.aspx,Ver oferta
887199,/887199/mesero.aspx,PROFESIONAL DE SERVICIO Y COCINA SAN MIGUEL
887199,/887199/mesero.aspx,Ver oferta
887171,/887171/reclutador.aspx,ANALISTA DE RECLUTAMIENTO Y SELECCIÓN
887171,/887171/reclutador.aspx,Ver oferta
887197,/887197/optometrista.aspx,Optometrista  Movil Occidente
887197,/887197/optometrista.aspx,Ver oferta
887196,/887196/contador-general.aspx,CONTADOR GENERAL
887196,/887196/contador-general.aspx,Ver oferta
887195,/887195/agente-de-servicio.aspx,AGENTE DE SERVICIO AL CLIENTE  ZONA LOURDES (CALL CENTER) TEMPORAL
887195,/887195/agente-de-servicio.aspx,Ver oferta
887179,/887179/optometrista.aspx,OPTOMETRISTA
887179,/887179/optometrista.aspx,Ver oferta
887189,/887189/auxiliar-contable.aspx,AUXILIAR CONTABLE
887189,/887189/auxiliar-contable.aspx,Ver oferta
887181,/887181/ejecutivo-de-telemarketing.aspx,Ejecutivo/a de Venta en Línea (Trabajo Presencial)
887181,/887181/ejecutivo-de-telemarketing.aspx,Ver oferta
887118,/887118/hostess.aspx,Hostess Atención al cliente
887118,/887118/hostess.aspx,Ver oferta
887184,/887184/auxiliar-general-de-servicio.aspx,AUXILIAR DE LIMPIEZA
887184,/887184/auxiliar-general-de-servicio.aspx,Ver oferta
887185,/887185/asistente-de-mantenimiento.aspx,Personal de limpieza Santa tecla o zona aledañas
887185,/887185/asistente-de-mantenimiento.aspx,Ver oferta
887182,/887182/jefe-de-mercadeo.aspx,COORDINADOR DE MARKETING Y EVENTOS PARA CENTRO COMERCIAL
887182,/887182/jefe-de-mercadeo.aspx,Ver oferta
887178,/887178/arquitecto.aspx,ARQUITECTO / INGENIERO CIVIL
887178,/887178/arquitecto.aspx,Ver oferta
887174,/887174/administrador.aspx,Administrador JR para Centro Comercial - San Miguel
887174,/887174/administrador.aspx,Ver oferta
887169,/887169/promotora-de-ventas.aspx,Promotor de Ventas
887169,/887169/promotora-de-ventas.aspx,Ver oferta
887159,/887159/otros-empleos.aspx,OFICIOS VARIOS
887159,/887159/otros-empleos.aspx,Ver oferta
887160,/887160/repartidor.aspx,Motociclista Repartidor San Miguel
887160,/887160/repartidor.aspx,Ver oferta
887157,/887157/asistente-contable.aspx,Analista de Contabilidad
887157,/887157/asistente-contable.aspx,Ver oferta
887170,/887170/impulsador-de-ventas.aspx,VENDEDOR DE INTERNET RESIDENCIAL PARA TRABAJO DE CAMPO SAN SALVADOR
887170,/887170/impulsador-de-ventas.aspx,Ver oferta
887151,/887151/cajero-bancario.aspx,CAJERO BANCARIO - SAN MIGUEL
887151,/887151/cajero-bancario.aspx,Ver oferta
887153,/887153/mercaderista-merchandiser.aspx,MERCHENDISER PARA SAN MIGUEL USULUTAN Y LA UNION
887153,/887153/mercaderista-merchandiser.aspx,Ver oferta
886468,/886468/jefe-de-inventario.aspx,ADMINISTRADOR DE ALMACEN
886468,/886468/jefe-de-inventario.aspx,Ver oferta
861960,/861960/asistente-de-auditoria-interna.aspx,ASISTENTE DE AUDITORIA
861960,/861960/asistente-de-auditoria-interna.aspx,Ver oferta
887142,/887142/planificador-de-nave.aspx,Planificador de Materiales (Zona de Lourdes)
887142,/887142/planificador-de-nave.aspx,Ver oferta
887133,/887133/impulsador-de-ventas.aspx,Asesor de Ventas en Campo (Santa Ana)
887133,/887133/impulsador-de-ventas.aspx,Ver oferta
887050,/887050/otros-empleos.aspx,ENCARGADO DE LIMPIEZA  15 DIAS OPICO
887050,/887050/otros-empleos.aspx,Ver oferta
887129,/887129/cajero.aspx,CAJERA
887129,/887129/cajero.aspx,Ver oferta
887127,/887127/gerente-de-restaurante.aspx,GERENTE DE RESTAURANTE
887127,/887127/gerente-de-restaurante.aspx,Ver oferta
887126,/887126/auxiliar-de-bodega.aspx,Auxiliar de bodega temporal
887126,/887126/auxiliar-de-bodega.aspx,Ver oferta
884102,/884102/ejecutivo-de-ventas.aspx,EJECUTIVO DE VENTAS EXTERNO
884102,/884102/ejecutivo-de-ventas.aspx,Ver oferta
887122,/887122/agente-de-servicio.aspx,AGENTES DE CALL CENTER
887122,/887122/agente-de-servicio.aspx,Ver oferta
887116,/887116/ejecutivo-de-telemarketing.aspx,EJECUTIVO DE TELEVENTAS (Producto telefónico)
887116,/887116/ejecutivo-de-telemarketing.aspx,Ver oferta
887115,/887115/otros-empleos.aspx,Técnico en Limpieza (Medio Tiempo)
887115,/887115/otros-empleos.aspx,Ver oferta
887114,/887114/mensajero.aspx,Mensajero Empresarial con Motocicleta (San Miguel)
887114,/887114/mensajero.aspx,Ver oferta
887134,/887134/ejecutivo-de-banco.aspx,Técnico de cajeros automáticos ATM
887134,/887134/ejecutivo-de-banco.aspx,Ver oferta
887113,/887113/operario-de-produccion.aspx,EMPACADOR
887113,/887113/operario-de-produccion.aspx,Ver oferta
883387,/883387/agente-de-soporte.aspx,Pricing & Sales Support
883387,/883387/agente-de-soporte.aspx,Ver oferta
887112,/887112/cajero.aspx,CAJERO (LOURDES)
887112,/887112/cajero.aspx,Ver oferta
887111,/887111/asistente-de-recursos-humanos.aspx,Auxiliar de Recursos Humanos
887111,/887111/asistente-de-recursos-humanos.aspx,Ver oferta
887396,/887396/gestor-de-cobros.aspx,Gestor de Cobro externo
887396,/887396/gestor-de-cobros.aspx,Ver oferta
